id,value
10449,57185.4756472336
10453,812788.4572913344
10457,516882.99146986956
10460,108282.9565382298
10462,56639.11735234822
10463,381204.35123372916
10468,528878.2384796793
10469,446329.1490003053
10478,335084.40909435943
10483,350693.5629671435
10486,454946.15778991405
10487,673489.1640904587
10489,508280.0971962931
10494,515760.928280973
10498,493109.38441500056
10505,471093.2145554609
10515,577686.0647975618
10516,601535.1245992683
10518,659427.4716378266
10521,792710.249975963
10523,571080.7385019462
10527,924533.0762988386
10533,786559.5408473436
10539,616917.0008394391
10541,423409.86807101034
10544,503193.4874864432
10545,511378.9149660787
10551,397403.9662122851
10555,506435.68032423005
10557,466784.6539391753
10558,614153.6171177756
10573,768114.214078688
10584,120890.1312302085
10591,335296.83352671686
10595,613768.9583949086
10608,447041.0787349848
10613,579075.6664625555
10616,509265.72917243507
10617,951267.3534091855
10621,564582.5178952306
10623,630749.1829036874
10629,355537.5635495739
10632,498668.07099069306
10641,624551.2171920731
10644,966519.362938234
10645,384788.8206548677
10658,671443.7829750086
10659,686453.7622525704
10663,501952.4724009186
10665,398293.8127681959
10683,530190.6465547107
10693,403000.14591095934
10695,492161.2969034332
10697,432911.73493261385
10706,507514.1431782744
10707,821747.5674417994
10714,820225.476005849
10715,579750.7478956196
10725,373921.8581647392
10727,442131.14527483535
10729,108282.9565382298
10733,602600.8011771948
10745,558824.611197321
10752,498816.60347305797
10755,720098.3863923365
10757,470444.3978935309
10759,423222.9649629806
10764,505708.8021499646
10772,638738.5532299555
10781,464893.9098340469
10783,784038.1840352396
10785,417393.37685184873
10789,397403.9662122851
10791,172711.21497374526
10792,385511.5607867178
10797,838976.4359134036
10801,508302.4451046556
10806,178360.0405044994
10808,570635.9903367038
10811,252992.97827572058
10813,362632.89136847254
10817,689903.4424872269
10821,434250.20412696345
10823,388247.66344198
10829,682123.0342668447
10840,466356.38323157077
10843,621123.115408329
10847,252754.13889370067
10855,851705.8598985708
10857,752643.1959261565
10861,350684.8955966664
10865,678959.8848816414
10866,304720.28702063736
10869,330320.6053527074
10875,374194.53038135206
10881,388959.916942945
10883,335472.3892021779
10884,514276.7930246762
10888,416266.5825621293
10892,629988.8475586914
10894,671919.246274763
10895,682141.0460790535
10901,621075.4939454772
10902,533014.9301899094
10905,780718.8693182364
10911,445476.88330486167
10915,585095.6330845231
10918,495827.7674213566
10919,440186.99749471515
10926,430551.0633046457
10927,569977.7467044797
10930,683253.5639775295
10932,353365.0309283551
10935,312902.67532087
10937,414825.7097346593
10938,423222.9649629806
10945,440165.2418247308
10946,395385.02975213336
10947,680119.5266646963
10948,775787.1473209807
10949,411189.55849407444
10952,950208.0930168484
10954,54954.556385329415
10959,506850.4686392264
10976,506104.5413840728
10977,814250.0949057564
10980,607243.3940529324
10981,458092.9941638027
10984,229512.6180917068
10993,310555.34391062224
11005,435180.11271157226
11011,553071.4378767721
11023,516496.02645492856
11037,721106.4765016485
11038,389539.9200513221
11039,299565.8478534985
11041,452897.64296679426
11044,386232.1984196864
11049,361922.31816751475
11051,701038.6218200254
11059,418455.39181997196
11071,606295.0974412343
11073,539067.3275385137
11083,372533.0014642716
11084,879677.6524840507
11086,553825.1826592134
11091,930296.8516216705
11092,561034.431831901
11093,408048.86535474256
11097,529004.6907012629
11110,445508.25044208387
11115,506642.7303677004
11117,619482.3166897728
11120,403794.2765816726
11121,489348.11237001803
11123,648364.6127279004
11124,672167.9519761985
11127,437735.59443311876
11137,349552.35966728843
11145,425565.077121304
11146,1012880.3914975333
11152,487248.14110566064
11154,668237.3365536091
11155,497599.2116531251
11156,868944.8700794369
11157,599412.0381203722
11158,259136.74529165128
11161,537219.3047435583
11167,598576.1026199216
11169,619845.9566968578
11170,604887.7038161013
11171,308496.20019051316
11173,470208.1657389158
11177,466542.266909863
11183,308607.05091234756
11190,758995.876700098
11191,462682.2291166749
11200,283303.4441848668
11205,459920.8533170197
11211,680529.3638233115
11230,455578.0874650351
11232,508004.2204319788
11233,425348.57660495135
11236,646157.6936842484
11237,705094.0703238935
11244,99715.35325094184
11259,607259.2727138884
11261,549530.2259318456
11265,466467.45930612204
11272,513183.3829052111
11278,727798.5880138985
11283,254066.07094046188
11284,615437.5230894905
11292,720299.3018312467
11294,397065.721716929
11305,479343.36399633903
11307,470918.04975745355
11311,439604.67898021004
11314,582403.5314309751
11320,335472.3892021779
11321,390662.75229408976
11323,672373.2809662276
11337,395180.37832857785
11343,475575.1302350876
11345,475034.8429138041
11347,636473.1802621173
11356,410843.78639094735
11363,359301.8712105522
11375,293877.1937282491
11377,318497.2696124134
11382,604996.7826646504
11383,630434.5749756978
11385,456514.74931113137
11386,413999.0628174893
11391,497239.87128767103
11399,494136.91306481796
11400,414372.3868090968
11405,558412.4384742944
11407,554576.8906649502
11408,262147.97938108933
11410,117898.27049886748
11412,352353.6479916312
11416,706359.9139547882
11419,517847.76466242765
11422,561716.3854778197
11423,151286.01190807723
11425,432904.4382227285
11427,627264.9551897967
11432,382987.39018526924
11434,550231.4912962362
11436,272494.93338906177
11440,345817.87659442023
11442,401617.02572062187
11452,607412.7293446372
11453,755077.5817385833
11458,536957.6368709801
11463,151286.01190807723
11464,810365.2728909858
11471,399525.59572370735
11481,465728.9748159605
11507,269474.5134667795
11510,625303.7821249942
11511,636031.4504058972
11514,302911.2657603068
11515,591485.8591564998
11516,560364.3044570019
11517,414330.2247160477
11519,584533.5614646582
11525,508022.56020845793
11526,413632.45033104054
11533,627887.7335032875
11534,469408.76321093075
11539,611672.189430597
11540,312600.5272377221
11545,422986.396470581
11546,465986.1666734424
11547,737579.1255377185
11551,224973.9524616556
11554,469486.5674887339
11555,306587.28301558114
11561,34130.257374408044
11567,525585.1060284683
11575,426098.2687103614
11578,335588.58697287773
11580,344382.183657082
11584,353587.9846463126
11590,351569.41469183523
11593,510962.2745756616
11595,284840.8825874649
11598,334847.1239909136
11599,574910.5664140608
11601,83801.55954440706
11610,626899.1376055425
11612,607017.697814135
11617,148657.4462200715
11620,414168.9581523116
11625,485540.6080648161
11626,708078.0384636187
11628,339323.27992682916
11633,430344.596598895
11636,311859.6176432893
11639,454006.9843116023
11651,116970.66152332789
11666,482809.4926716584
11669,383059.1741336382
11673,300672.5735269701
11675,401700.60589865973
11676,506323.8655481734
11684,594425.3655456562
11685,670031.5833952053
11689,345750.6345424656
11694,468343.3056015467
11695,399775.7334375047
11711,405569.39396787435
11716,560118.648297283
11718,282324.95173004956
11720,506323.8655481734
11722,495135.522064411
11731,381053.1077782758
11738,468882.5392533741
11744,331843.5664949
11745,452947.476135834
11751,535586.8553888813
11753,353963.73180038034
11760,512932.45659649605
11763,399600.54298723413
11764,757105.4884508493
11770,505767.3441243608
11776,401617.02572062187
11800,542450.8357319593
11801,93133.79030350642
11804,363159.2858917853
11808,483532.8512243982
11820,592276.6818450746
11824,418138.4779606077
11825,711757.6291655834
11831,390667.6449641976
11840,298926.46909913205
11841,503463.43966865254
11854,560118.648297283
11857,619601.7220877666
11863,437365.91048964724
11864,729968.8514845881
11869,353650.32374359557
11871,706511.169683641
11883,470580.18470671854
11884,494136.91306481796
11890,353392.92966950155
11894,505334.7367672597
11895,417498.3305907039
11899,369907.0391819905
11905,562468.458000849
11911,270460.52190634503
11917,311948.33275115764
11920,493030.11131699855
11921,753332.1766796747
11926,149727.73453678278
11928,721468.6071192933
11929,750922.4033128486
11930,719507.7031844959
11935,455969.3099920005
11939,707553.9058542654
11942,414767.1116695371
11948,347679.78013272013
11949,260195.61378664643
11957,411434.0829440149
11961,470165.25754345785
11962,309108.777432547
11963,491350.72828901437
11966,456923.863539078
11970,385779.55805268977
11971,237353.75068909198
11975,539814.0739326096
11981,471199.13955092966
11985,401063.11496928934
11991,527583.5583836503
11992,609545.5990448976
12004,241027.3050568998
12005,468882.5392533741
12006,537883.6059838472
12012,529402.0259799404
12017,617342.8252991826
12018,20008.557665209093
12019,483509.2452389387
12022,586134.8981704748
12025,354865.7576083915
12031,284033.1277781035
12034,534155.1908412619
12037,536979.3804803743
12039,592467.496430427
12050,488881.2831999168
12060,447497.83835952
12061,473248.4757546804
12067,386209.08804307436
12081,385453.28820973827
12097,360284.7919619977
12099,746680.3059090036
12100,371645.8719224307
12102,224993.02277607715
12103,491962.3359606624
12107,506618.87994766596
12116,416321.3706852372
12125,312600.5272377221
12126,627198.8321940647
12147,496791.97113700386
12158,363281.2341106314
12165,414348.0831316544
12169,608719.9528991394
12171,272190.4973628699
12172,455969.3099920005
12181,207166.1786209521
12186,427889.03951046895
12187,491350.72828901437
12189,683802.9931684895
12191,485445.6861671776
12193,496738.6422471661
12195,591626.5620282778
12199,547933.1169687345
12202,654709.5365663349
12203,473203.97571272246
12212,395532.59908403084
12219,579399.838982281
12221,567609.8011435656
12223,324574.18341844366
12228,391801.7039807335
12237,670527.3876447836
12238,348904.27390244114
12245,687704.1815325932
12246,308180.43630144553
12254,319158.3324063024
12257,667385.0497231388
12264,536641.6094511128
12270,521943.5667694507
12281,357633.55134600267
12283,173386.86115573475
12293,490914.3331108746
12304,563987.0483926776
12308,344635.6299990681
12317,283455.6095336603
12318,404843.2208240612
12320,252054.6974644243
12322,629628.6031000415
12323,392796.1522857485
12329,425668.10238431825
12330,342697.1187447288
12339,545976.3070660222
12340,325359.4239455648
12341,344558.63389159413
12346,414654.48629700724
12352,628729.1641080921
12353,329647.2387755833
12359,475817.09462475346
12360,326866.37726578134
12363,349367.13407296134
12365,365132.86855396867
12366,359527.9261603519
12369,623690.1125459902
12371,203562.56450446745
12379,332798.69191498327
12394,648589.5378356804
12414,404727.2224266932
12415,371159.65040070796
12417,563656.6160878404
12419,318359.21110971423
12420,274162.8808460532
12424,253800.83892919688
12425,220972.2467352738
12431,249319.6037761128
12439,484685.56628140114
12489,383322.1012939522
12490,652143.9597766893
12492,552898.5325502475
12500,487794.845167822
12505,632256.2147544958
12506,295990.2607968418
12516,278924.0864053642
12519,533402.0511436408
12521,334833.3523621688
12523,398634.00318592234
12525,371207.2495791929
12529,298549.4597122223
12531,444219.27167104394
12541,381497.8204788242
12545,655718.0072870629
12549,245018.69086626705
12559,442493.74638216494
12560,640048.9927679632
12561,551809.8326669628
12566,620988.3297875879
12575,442767.41350207914
12578,524242.01278387965
12588,218301.68869554522
12589,281780.4014838251
12595,265056.26820633374
12599,437503.4519978261
12604,121444.21869572747
12611,224132.97796122948
12614,312623.7263792966
12615,446612.67374560423
12623,297083.27868492133
12625,95804.06146471751
12629,300592.9855211208
12631,579291.9965771034
12633,353878.26639841107
12638,414281.52084934723
12639,582988.5483186262
12642,264957.216660315
12645,284380.37075290404
12648,345132.77041334833
12655,448341.22043022077
12656,339926.9824511458
12660,393553.8569883897
12662,290345.4125967645
12674,247811.81562847504
12676,414172.9561581307
12681,567437.4341292793
12691,560490.0684252676
12695,396518.3184971315
12697,282992.17918738467
12708,305802.5049879086
12710,485530.845854632
12717,95659.68156565564
12720,295058.70589425345
12722,414693.79616725683
12739,199850.8500730999
12743,533675.4074933542
12746,353219.4730757794
12756,121505.94678220047
12759,354383.6851743086
12761,243480.56912509378
12762,567776.5876013037
12763,307833.6102505206
12764,340850.81947067654
12784,330550.5186572229
12786,414830.3199533304
12787,368899.1370136802
12794,354244.3244312141
12801,403769.4436428716
12807,265546.887215544
12808,443036.79306269385
12814,509581.49229230674
12815,585013.0689409294
12826,130181.84706428609
12829,277503.86881920235
12834,383553.9217580791
12837,300026.5540263673
12839,444108.4709177148
12843,491354.1698641354
12848,376919.3853340943
12849,517113.2593256617
12860,366402.49813608866
12864,447307.81689857336
12868,494101.4237684189
12875,456631.95539298654
12880,428399.4855168331
12885,282727.0021542638
12886,376919.3853340943
12892,415087.0032632887
12904,299639.45413792925
12907,175414.95277258652
12911,295402.9506814562
12920,375699.5600397059
12922,396457.121664558
12928,572126.8703246325
12935,556405.6077435241
12936,287173.8837486955
12937,341133.85255331564
12938,607080.2792956212
12939,384761.96272303705
12940,385563.38755139813
12946,416894.2718530284
12950,608840.0111810799
12953,631664.9064982259
12970,121444.21869572747
12979,96538.4118904366
12988,291836.9853007291
12991,391546.38390984887
12996,257102.31402419697
12997,260143.50090986217
13012,568833.6331778821
13013,460701.8523460511
13016,259748.4501003517
13033,456611.9547724603
13043,255529.52583165167
13051,409040.52170354
13056,447860.5280113488
13060,545020.9247195023
13061,313270.849768003
13064,490762.45644001703
13069,600523.0012546503
13075,224728.0491826068
13077,654035.5925392999
13080,270332.8355582755
13084,411010.2052340462
13086,381706.13783754373
13091,411475.3732457417
13092,530224.6224437726
13096,305300.8663290523
13103,398275.4595974697
13123,169654.3760347428
13125,199093.5392980868
13133,306618.64140291134
13136,501259.27143658826
13139,500151.19084218255
13140,141691.3045639222
13145,535212.5066860899
13146,390304.57547280996
13148,548412.7112505172
13152,353059.384951747
13160,336363.955180996
13173,507878.25771162857
13174,464030.25413683854
13183,167127.9580394808
13187,325536.47918539826
13192,117395.28619657621
13193,501156.1428957603
13197,493135.36250219896
13201,229780.84575609426
13216,305440.129285063
13219,295145.1506661174
13220,461536.4128656441
13227,490009.4707037985
13230,312662.12257743126
13237,338513.98473993124
13238,63774.64427737291
13241,169654.3760347428
13244,407752.26343893626
13245,200097.86838578232
13259,192363.47736204954
13265,272789.5990917545
13271,357101.15029608447
13274,323510.8661434178
13282,485605.8599221131
13284,248807.99831889296
13287,294002.32989176724
13293,267693.95692276116
13295,461086.3187833695
13296,357180.15490771685
13299,122702.7692086036
13300,241866.68542711367
13301,430754.38001664786
13305,408598.8544195832
13308,531947.5287878339
13313,306155.073261771
13320,187473.71010803815
13324,312372.0634507594
13333,488266.08450055495
13334,281770.5234798697
13339,348211.1268825319
13343,354849.1091250003
13346,341512.35443902685
13351,311759.790210059
13365,338532.5546749581
13368,525585.4484982367
13373,439220.26312356483
13378,143023.56410489389
13379,372394.040695059
13386,390455.7352994869
13387,409194.46098770073
13396,390354.6697915839
13398,548412.7112505172
13401,377901.33915124164
13402,349634.9159975774
13406,208650.8709735658
13407,373376.7735160791
13418,406956.54976222396
13425,332807.3247491274
13438,411475.3732457417
13442,246126.8763455952
13443,191039.92900829413
13444,256278.996998969
13449,314481.6315753995
13453,342944.391686224
13458,443846.23559122876
13469,434216.85330079356
13472,150704.36841950857
13484,522979.88074851566
13501,516866.85821998457
13502,108868.52068833141
13503,321904.4797246814
13504,305555.67052525823
13508,294224.2722494352
13509,459938.71723653947
13519,338374.254258153
13520,474458.6440197769
13521,493241.7473422882
13522,496426.55534572754
13527,360087.8469035446
13530,374019.85476026597
13532,334010.57805376826
13536,356010.7708791802
13538,490191.3870365702
13543,488511.9362016508
13548,361031.10515058896
13549,375168.24523188674
13551,474002.93666146847
13556,376620.846965169
13560,313271.0746831499
13561,267682.64363874285
13566,506731.6605980678
13576,507618.831723554
13577,482483.0803897206
13583,396356.6417945711
13590,314448.5283390532
13592,271888.49084672146
13594,454054.605200008
13596,456872.85326779145
13598,355594.6727206167
13601,306877.42451992375
13607,238651.68542153641
13608,529517.5075031732
13611,334576.1302532093
13618,283640.5011023565
13620,454299.66355015663
13622,484699.4041724357
13624,261111.90235706084
13631,87283.06092713327
13637,312756.2064690418
13655,273511.8411239805
13664,357101.15029608447
13666,551367.604553399
13667,263379.16831883485
13684,447588.56858693366
13697,303652.2921706864
13702,305450.32136107713
13704,206439.64301165307
13715,528892.5674776615
13717,352108.11385346187
13721,461076.02137024846
13723,521297.3161586842
13725,356033.45574913704
13729,209028.0757922783
13732,320298.95533205254
13739,325005.8215054906
13740,400190.55087216216
13746,167851.30392503148
13748,280978.2207418519
13756,259856.37666686505
13761,171682.1777541207
13764,247051.34197056227
13765,410616.8700014817
13768,241971.62839405384
13772,278936.65722681856
13785,245285.09546015583
13786,160482.35123500635
13788,385511.3473899915
13804,345504.3019358572
13806,395490.428591783
13808,290757.37659145286
13810,445499.7618619717
13820,319030.77443656087
13822,333373.1565539467
13826,381539.69595771545
13831,262310.3937209639
13832,401801.812170122
13836,438881.6022537384
13844,278818.8368845677
13849,270489.60660958174
13852,247980.66526783153
13860,340974.5329142585
13869,251708.7568676684
13870,446058.14286088897
13872,317143.46507701935
13878,451211.5215662154
13882,215804.37101070382
13890,347023.2152934065
13891,282469.1495503018
13894,268345.49769631424
13898,366255.4008418969
13903,202493.28474653736
13908,184538.93933851976
13911,213151.3755812505
13913,244916.49921047795
13914,413042.1078120426
13915,301159.13985696185
13916,247604.32124041457
13929,316082.7230531637
13935,312479.8967993952
13941,379268.51783272054
13944,261680.14311279936
13945,288846.76965330995
13952,300227.18219421874
13953,261088.49350964354
13960,190249.2384425857
13961,214213.19498960188
13973,404453.81949632225
13974,412422.8492214293
13976,348755.09167462884
13977,344389.0413572784
13981,321275.91981224436
13992,305216.6209227822
13993,123134.5869675177
13994,452735.49676828703
14005,286782.6600158218
14012,417564.08920072723
14015,234017.26982085177
14017,284746.1371306103
14020,276688.3436026557
14022,271091.3042884764
14025,366065.51579859795
14037,382889.637527854
14050,325263.7977961929
14064,312061.03134499653
14065,196985.18165608187
14076,218272.8423746978
14077,278127.97493989713
14078,209203.20605119792
14081,259719.42685644704
14088,341243.0934039743
14100,247492.40832459362
14101,189383.75447887313
14104,446870.2094090403
14115,278685.82555250276
14129,368616.6949912597
14130,175654.78479475158
14136,389862.00337978447
14144,429446.3960787683
14153,211756.81118218027
14156,358373.61787137965
14165,195500.55048978195
14168,224449.58648369563
14169,249978.9125870604
14170,13455.779528477568
14174,278155.57033200393
14180,440305.00257583
14185,334474.4321357312
14186,336881.1366953398
14196,120650.32280543612
14198,213470.24369722125
14211,433752.16032042017
14223,284637.70269754267
14227,345622.5335032151
14231,254070.2676335665
14235,403624.3932757591
14256,276724.0468154874
14257,211781.78478005272
14261,239238.7092592417
14263,297810.94177500665
14264,259672.8676121436
14268,230701.2663768315
14282,421309.0622973429
14286,202876.08172642373
14300,443599.3935305532
14304,301476.1476762448
14305,302735.75844031293
14311,235405.71284464197
14313,416852.3236408439
14316,318577.8160068983
14317,371350.05196200893
14329,205058.57661637396
14330,149222.9901715717
14332,135372.74109012485
14336,273973.18134898145
14338,224312.84684414943
14339,232748.32989249862
14348,229138.72028590654
14351,281843.491124849
14353,177139.72476985227
14355,216560.61243834416
14362,224013.8254350348
14365,205863.07886355594
14366,147573.2456730576
14367,186842.95878132197
14377,86222.69357404449
14378,145548.9686586513
14379,235441.86155781485
14380,315028.12059188745
14396,190420.49301328737
14398,233709.9545777062
14400,346872.71828143543
14401,218237.52264986435
14406,216615.93170237384
14414,217835.26590287127
14420,322810.52066872176
14428,171025.0003394258
14429,189841.08980292777
14432,234501.74662326783
14434,137776.08530731357
14440,290468.91477676306
14441,338975.2084888467
14446,220510.94173803134
14454,232462.33252799933
14455,122593.12544860158
14466,216164.95407684238
14469,190723.6576308277
14472,175303.07820822566
14473,255427.80224548373
14486,69886.70523417993
14488,314496.3231474675
14489,304489.0869241269
14490,128842.41345445215
14499,191079.48084109538
14508,245732.62995456756
14535,209752.7614361235
14539,325172.7179318813
14541,279833.25688312255
14547,280103.7444956187
14556,184332.1611254636
14559,216615.93170237384
14561,261190.1522486483
14563,309420.8342075231
14564,220579.36619753265
14565,196866.67790450758
14571,293509.8990158502
14574,263008.83226359315
14576,235169.10134271113
14581,216277.48750218266
14584,271094.1600515126
14599,304124.7537107184
14606,176081.13497969598
14607,218967.06427186547
14611,273489.7103848453
14621,220735.73590417157
14625,213473.85113051254
14626,294495.9569689747
14631,160076.93190563764
14635,166612.84368218633
14636,15187.07297046307
14639,270032.2501622468
14649,175874.8940500197
14650,229932.6736331689
14655,339173.4237384715
14658,237235.6002149025
14659,157923.91108017258
14669,308279.0560496512
14671,295299.32929518324
14681,220375.90177534998
14684,216798.69627850642
14685,231326.68676020575
14686,194625.22612155045
14689,165343.88320931577
14690,192785.35554612888
14692,196923.5081732819
14693,227950.58780270422
14694,269657.4403322245
14700,314452.19437447167
14703,225904.20013114306
14714,161262.61328841807
14734,184086.46009974842
14737,268937.0295693635
14740,212933.04646953513
14742,144682.6547517667
14744,72610.12619915295
14745,212078.07331149542
14750,205652.1585783008
14757,182937.05892574578
14758,303516.3088762394
14761,195416.33338250293
14762,315832.8154309123
14771,253715.28583260538
14778,263315.36560182873
14784,183622.0230231027
14786,226088.25391590028
14802,179098.50828583995
14805,219768.26832486762
14812,238669.94169318667
14819,238070.97388656932
14820,263530.81120005413
14826,117318.97855645303
14827,269704.1157474418
14835,22669.44037761279
14843,134859.70373903716
14848,174102.65791408007
14858,198066.487633161
14861,166903.80171180976
14862,207158.82659261452
14863,175851.84755920473
14867,142004.51118144617
14869,222048.5877497221
14874,115756.82131611565
14881,172667.33149529563
14882,169098.06786208024
14900,153145.54454903962
14906,266762.5025069303
14908,148423.02458890568
14917,185574.68565257976
14920,194917.0006361899
14927,181960.38570778648
14930,17209.37125237329
14935,218620.8727043013
14939,282394.5277915657
14944,174926.11938027566
14945,195992.5030273861
14950,178829.94044875354
14954,225348.95209295276
14967,177841.68854866124
14968,213149.3373361764
14969,160840.05722220862
14979,139059.40418136166
14987,250023.91328682497
14996,182170.02970415977
14999,179158.967762424
15009,147165.69680850438
15021,23313.15129304586
15022,222801.5077147797
15024,226877.7259952261
15028,159883.69643911615
15032,133041.62379436902
15036,205777.01940626852
15040,197328.5072444716
15041,275636.80010859336
15052,125349.83155142117
15053,195280.4947467718
15055,205374.4967386669
15070,222363.80660704663
15072,255332.73381078755
15073,201554.57474495852
15076,226764.56028176553
15078,172141.57987801096
15080,219914.37341698268
15081,118102.57890763073
15091,109691.01724773746
15095,158576.6230097615
15105,175176.95282438846
15112,167312.36896778425
15117,196812.53281930875
15122,71525.85422407459
15127,205406.33093651742
15133,177682.4890020518
15135,237084.7359559552
15139,140444.19221429937
15142,200743.9219622494
15147,162889.56122086858
15151,270047.17622091534
15152,231368.26884708545
15159,220417.29836246494
15164,223161.7890547935
15169,124342.30298489725
15174,114753.65145940005
15175,218863.9736025767
15180,207268.61489913773
15183,237155.26709248536
15191,221687.73101660216
15193,8003.33840396605
15195,152956.60923549125
15197,167951.7809704199
15199,166501.03082631665
15201,245566.39310012644
15207,222185.6372193129
15209,162626.0807118438
15213,231493.22993313536
15215,116134.72268300006
15221,127520.73124724702
15225,112449.33636307916
15234,145235.88561764694
15246,200701.23954622078
15249,198278.8501437069
15250,199578.59465328432
15264,172873.376386749
15267,71349.32115205684
15275,148305.26746402855
15277,128711.55606789554
15282,160986.59233999494
15286,157452.0113376349
15290,116989.41700346176
15292,182659.72020277436
15293,100102.42942770437
15306,143675.6503303643
15310,178289.9385422239
15333,194505.390305002
15334,198251.3356354849
15339,220050.11249676006
15353,209800.20517573843
15356,113429.13776648876
15357,217225.0897005738
15360,106951.00944981173
15371,224795.44550331152
15378,166384.22127835188
15386,166301.27507745553
15387,200698.04063069454
15389,161778.265298323
15392,199014.44467232111
15393,185167.455103868
15396,228149.610428792
15401,134166.66342820396
15422,183910.2292465047
15431,216476.12402099004
15448,169819.03045919843
15457,203738.07139987493
15460,191720.06266184186
15462,140163.79735699832
15463,156755.97763029003
15476,224441.64802379106
15478,178586.5551815206
15484,163234.02645567022
15489,148206.95728086203
15490,208228.563384025
15493,6813.723091560306
15498,113469.64741023704
15504,113632.66827742699
15511,130616.62233504512
15517,195673.8532595251
15518,86371.52296456332
15520,116551.69867866753
15529,146914.10586827277
15533,182038.01355285064
15536,197276.45432859234
15539,169422.2458435252
15540,184834.21678635647
15546,214510.0954204602
15552,147438.19460182346
15563,95268.35179431298
15564,131858.78824383332
15569,110304.77826958674
15573,162083.0137080027
15574,177681.97690590462
15584,112570.00222083704
15600,109064.91899051376
15602,128446.27867810275
15604,104467.0901385332
15608,126864.00263851791
15612,133413.8349150764
15614,120187.2884722011
15615,86842.58805615663
15616,142380.5228595771
15621,170924.0859451711
15622,154383.61049349752
15630,164636.46214851402
15631,124901.11878874763
15632,176539.84716183282
15638,121184.86304538268
15640,162882.7872848216
15645,137417.39461172273
15647,95268.35179431298
15652,186444.29190587843
15670,106609.04949721848
15673,130346.65587816494
15692,161286.3284964951
15694,177825.41824346108
15697,177474.2777031768
15702,139668.24538498698
15703,190344.99105994662
15721,186939.8697426986
15722,136988.01813481565
15737,133579.516325837
15738,119746.47578122308
15750,159562.33180250716
15751,189168.2319743084
15754,105000.33070040365
15763,143344.05017303213
15765,135213.98349026154
15769,123035.6402621198
15773,120848.80096572782
15777,137853.3962266855
15781,134295.43996818422
15795,156228.60152080638
15796,93258.42922220808
15800,16856.82480606227
15825,146342.5070662559
15831,148234.72913769318
15836,117721.72165396619
15838,120538.63578373994
15840,116816.00067037762
15844,119377.35681084427
15860,190133.33163938383
15865,102448.96693927352
15870,133683.3602930796
15871,143433.45525222356
15878,140844.4172290824
15885,135954.72403221097
15887,123683.17393437696
15892,111685.60614186597
15893,112682.0772527836
15897,184643.0712975118
15898,176803.94261586948
15902,157696.14322037445
15905,93367.1845189608
15908,115345.90204323236
15911,103498.08799168715
15920,117543.32972785771
15926,121206.78692090914
15932,141860.92735095293
15934,174158.27135876034
15936,168094.23639383126
15937,119643.974550756
15938,151398.04928853095
15939,158241.7746377325
15951,154648.3370662276
15970,173576.71412802112
15981,95728.06184182657
16003,144477.30581057884
16004,141922.02792862526
16012,117792.07890073919
16013,176757.39683692434
16015,87281.96006718367
16020,149336.33829778613
16033,143489.93427354028
16036,169915.97925854905
16049,90691.82872414564
16051,152053.12273289982
16052,118235.40920587583
16053,181270.28756464098
16064,154299.53735789916
16067,164046.12059896078
16074,108024.06187032629
16082,103645.91369558124
16092,87173.17127573786
16093,179700.86814291464
16095,142144.11230036806
16096,180244.5489700074
16097,118724.87870160445
16100,147776.2284567727
16102,109129.08048799212
16103,172615.21510956512
16116,146531.31387872962
16118,135001.91774433467
16121,108411.10413256736
16122,104128.25702234026
16124,112238.43798928903
16126,143727.81822423422
16128,104015.00650671018
16133,90445.97845545934
16138,95388.47727652582
16141,130940.07020839523
16153,19201.97299735635
16155,120553.4084437828
16160,71492.23464908976
16163,136283.07523790523
16183,142349.7698727281
16191,88493.84204668703
16199,75997.07514134877
16209,121901.22959429484
16222,86520.45069850433
16226,142738.70763688764
16230,123810.65978632246
16241,136700.787513273
16248,137830.7918222042
16259,124207.82666970894
16261,94148.24099170098
16263,140311.5041438526
16270,88215.72544286447
16274,142055.2025628522
16287,135001.91774433467
16296,132036.32442476423
16300,112773.25036307785
16306,104015.00650671018
16309,98274.71656576116
16311,135884.51698025852
16324,138657.47255815336
16328,145628.5663978983
16329,134442.5859866169
16332,82194.33756095245
16336,71358.55298824707
16343,126238.65447322173
16346,113952.56327675302
16361,54468.362359265455
16365,68710.41889391631
16383,82880.82194265822
16390,88752.87041126344
16394,127256.6891527254
16411,121492.79610794867
16415,101432.47080733962
16426,117982.11165973314
16428,123457.4593135602
16430,87264.5311035982
16432,117398.7105776711
16438,89914.14270608999
16448,114969.80350161727
16459,105131.81769219671
16463,61949.30476100196
16467,123085.21491463679
16478,78712.54094131586
16489,114309.55979106478
16498,124752.97822808371
16510,89878.54176816685
16527,93260.3244457575
16529,90310.00230860877
16540,96482.0728315475
16542,72370.15857226975
16546,58185.37380969159
16551,61509.51261247595
16559,84147.49624254821
16561,91419.48614151088
16562,104741.68098927109
16567,99900.4223601339
16568,95800.52923062326
16574,105893.3627758887
16579,91349.36255661793
16581,84785.99877796727
16583,104196.49119710122
16590,74026.37846279462
16594,108192.65262393633
16596,103760.38910935848
16603,83335.35579310793
16613,90028.2687276698
16620,72218.64120564114
16621,91903.73641007036
16634,44472.600760061854
16637,88368.10527875954
16639,100895.91997049024
16640,97005.45638881167
16641,59090.80889292123
16651,80892.48311553695
16659,93489.8518931989
16660,56260.97329377322
16684,32280.210848200502
16693,75556.53055868087
16702,34085.70548145772
